,ID,NAME,Lat,Lon,ELEVATION,State
53796575,US1COEL0089,"ELIZABETH 6.2 SSW, CO US",39.2776795,-104.6463069,2119.0,CO
53797753,US1COEP0145,"PEYTON 2.5 WNW, CO US",39.048,-104.5206,2139.1,CO
53797758,USC00054585,"KIOWA 4 SW, CO US",39.3,-104.51667,1998.0,CO
53797793,US1COEP0343,"PEYTON 6.8 WSW, CO US",38.992598,-104.597435,2199.1,CO
53797801,US1COEL0075,"ELIZABETH 2.0 NNE, CO US",39.3876332044601,-104.586881250143,2007.4,CO
53798463,USC00052597,"ELBERT 3 SE, CO US",39.2,-104.5,2058.9,CO
53806630,US1COAR0381,"BENNETT 10.8 SSW, CO US",39.6124,-104.5074,1852.9,CO
53806717,US1COEL0057,"ELIZABETH 3.2 N, CO US",39.406108,-104.599394,1950.4,CO
53807463,USC00052632,"ELIZABETH 7 S, CO US",39.258,-104.6091,2067.8,CO
53812718,US1COEL0077,"ELIZABETH 1.7 WSW, CO US",39.3537,-104.6307,2038.5,CO
53812730,US1COEL0080,"ELIZABETH 2.9 WSW, CO US",39.34535,-104.649392,2049.2,CO
53812842,US1COEL0092,"ELIZABETH 0.8 SW, CO US",39.352088,-104.609262,2012.0,CO
53812848,US1COEL0001,"ELIZABETH 6.1 N, CO US",39.4533,-104.6007,1922.1,CO
53813235,US1COEL0096,"ELIZABETH 0.4 WSW, CO US",39.357108,-104.606217,2013.5,CO
53813674,US1COEP0420,"PEYTON 1.2 NE, CO US",39.041743,-104.464814,2093.1,CO
53815294,US1COEP0072,"PEYTON 4.0 N, CO US",39.087333,-104.475117,2140.9,CO
53815419,US1COEL0048,"ELBERT 3.4 ESE, CO US",39.201582,-104.470261,2112.0,CO
53815770,US1COEL0036,"KIOWA 3.9 S, CO US",39.2883,-104.4521,2044.0,CO
53823106,US1COAR0373,"BENNETT 6.2 SW, CO US",39.687144,-104.500799,1769.1,CO
53823559,US1COEL0063,"ELIZABETH 8.7 NNE, CO US",39.48366,-104.564557,1875.1,CO
53830662,US1COAR0314,"WATKINS 10.0 S, CO US",39.605867,-104.611133,1810.8,CO
53830664,USC00052631,"ELIZABETH 2 NW, CO US",39.38039,-104.62878,2015.0,CO
53830826,US1COEL0005,"ELIZABETH 2.1 NW, CO US",39.381132,-104.62895,2017.2,CO
53834171,US1COEL0084,"ELIZABETH 2.7 NW, CO US",39.391519,-104.629962,1983.6,CO
53838611,US1COEL0008,"ELIZABETH 3.1 NNW, CO US",39.3996,-104.6328,1990.0,CO
53839514,US1CODG0006,"PARKER 5.5 SE, CO US",39.4614,-104.6814,1984.9,CO
53839648,US1COAR0387,"AURORA 12.0 SE, CO US",39.5672,-104.667,1869.3,CO
53842558,US1COEL0027,"PARKER 9.6 ESE, CO US",39.4687,-104.5915,1934.0,CO
53910678,US1COMT0061,"MONTROSE 1.2 N, CO US",38.496395,-107.872383,1742.5,CO
53921509,US1COMT0041,"MONTROSE 2.3 ENE, CO US",38.4968795776367,-107.834335327148,1833.7,CO
53922166,US1CODL0049,"HOTCHKISS 4.9 W, CO US",38.814372,-107.80785,1734.0,CO
53932559,USC00059045,"WILCOX RANCH, CO US",38.91667,-107.51667,1798.6,CO
53932567,US1COGF0014,"NEW CASTLE 3.4 E, CO US",39.5667,-107.4735,1745.0,CO
53932639,US1COGF0046,"GLENWOOD SPRINGS 2.1 NW, CO US",39.568079,-107.355639,1850.1,CO
53932645,US1COGF0061,"GLENWOOD SPRINGS 2.4 NW, CO US",39.565792,-107.366013,1758.1,CO
53932654,US1COGN0062,"SOMERSET 12.5 N, CO US",39.097916,-107.393528,2147.9,CO
53935130,US1CODL0051,"HOTCHKISS 3.7 WSW, CO US",38.78369,-107.78231,1671.5,CO
53935138,USC00057031,"RIFLE, CO US",39.54472,-107.78528,1656.6,CO
53961637,US1COGN0068,"GUNNISON 0.2 NW, CO US",38.546887,-106.929616,2365.9,CO
53985019,US1COEG0062,"EDWARDS 3.9 SW, CO US",39.61813,-106.660951,2485.0,CO
53985037,USC00054270,"INDEPENDENCE PASS 5 SW, CO US",39.08333,-106.61667,3200.4,CO
53998330,USC00057455,"SAPINERO 8 E, CO US",38.48333,-107.18333,2354.9,CO
54000757,US1COGN0014,"GUNNISON 7.9 WSW, CO US",38.5025,-107.0611,2371.0,CO
54001238,US1COGN0070,"CRESTED BUTTE 0.5 ESE, CO US",38.8673432865447,-106.974140331142,2700.8,CO
54001336,US1COGN0020,"CRESTED BUTTE 0.5 ENE, CO US",38.8722,-106.978,2706.0,CO
54001438,USS0007K11S,"SCHOFIELD PASS, CO US",39.02,-107.05,3261.4,CO
54001484,USS0007J03S,"BEAR RIVER, CO US",40.06,-107.01,2767.6,CO
54001497,USC00050514,"BASALT, CO US",39.36667,-107.03333,2019.0,CO
54001646,US1COGN0066,"CRESTED BUTTE 1.9 NNE, CO US",38.894713,-106.968497,2822.4,CO
54001800,USC00051959,"CRESTED BUTTE, CO US",38.8738,-106.9772,2702.7,CO
54002490,US1COGN0055,"MARBLE 1.5 W, CO US",39.072322845459,-107.216995239258,2392.1,CO
54002502,US1COGN0050,"MARBLE 0.5 NNW, CO US",39.07911,-107.190612,2564.9,CO
54002510,US1COGF0049,"CARBONDALE 4.6 NNE, CO US",39.458153,-107.183879,1987.6,CO
54002775,US1COGN0065,"MARBLE 1.0 WNW, CO US",39.075168,-107.20674,2437.5,CO
54004043,US1COGN0019,"GUNNISON 3.2 N, CO US",38.5922,-106.9213,2386.0,CO
54004052,US1COGN0033,"GUNNISON 5.1 N, CO US",38.618254,-106.928359,2398.2,CO
54004207,US1COGN0040,"GUNNISON 6.6 N, CO US",38.639122,-106.940753,2420.4,CO
54009743,US1COGN0030,"MOUNT CRESTED BUTTE 0.3 ENE, CO US",38.910313,-106.96232,2941.0,CO
54009771,US1COGN0031,"CRESTED BUTTE 3.6 SE, CO US",38.836033,-106.932718,2683.2,CO
54009918,USW00023063,"EAGLE CO AIRPORT, CO US",39.65,-106.91667,1980.3,CO
54009929,US1COEG0006,"BASALT 5.8 E, CO US",39.3793,-106.9249,2183.6,CO
54010187,USS0006L14S,"UPPER TAYLOR, CO US",38.99,-106.75,3243.1,CO
54045902,US1COME0106,"PALISADE 3.3 ENE, CO US",39.132528,-108.306194,1567.3,CO
54045910,USR0000CHUN,"HUNTER CREEK COLORADO, CO US",39.7667,-108.3167,2231.1,CO
54046006,US1COME0184,"WHITEWATER 5.7 ESE, CO US",38.956395,-108.327985,1666.6,CO
54046011,US1COME0155,"PALISADE 0.5 WSW, CO US",39.104971,-108.366818,1437.7,CO
54057558,US1COMT0025,"OLATHE 3.2 NNE, CO US",38.6507,-107.967,1609.3,CO
54057648,US1COMT0020,"OLATHE 2.3 NNE, CO US",38.634648,-107.961926,1620.3,CO
54060531,US1COMT0016,"OLATHE 6.7 WNW, CO US",38.643654,-108.095405,1624.9,CO
54060750,US1CODL0042,"DELTA 1.6 ESE, CO US",38.740243,-108.045072,1547.8,CO
54084728,US1COMT0058,"DELTA 5.9 S, CO US",38.66045,-108.05945,1599.9,CO
54085833,US1CODL0068,"DELTA 3.5 SSE, CO US",38.6951,-108.0586,1563.9,CO
54085838,US1CODL0011,"DELTA 3.9 S, CO US",38.6853,-108.0743,1592.0,CO
54090155,US1COME0136,"DE BEQUE 7.1 SSE, CO US",39.24082,-108.1538,1708.7,CO
54090161,USC00055048,"LITTLE HILLS, CO US",40.0,-108.2,1871.5,CO
54090447,USC00052121,"DE BEQUE, CO US",39.33333,-108.21667,1510.0,CO
54092298,USC00053508,"GRAND VALLEY, CO US",39.45,-108.05,1552.0,CO
54094098,US1CODL0023,"ECKERT 1.1 SW, CO US",38.831869,-107.966959,1671.8,CO
54094151,US1CODL0028,"DELTA 5.6 E, CO US",38.75722222,-107.9713889,1554.2,CO
54141684,US1COME0112,"GRAND JUNCTION 4.3 SW, CO US",39.0516395568848,-108.617561340332,1486.2,CO
54141695,US1COME0088,"GRAND JUNCTION 3.7 SW, CO US",39.0565338134766,-108.609657287598,1464.6,CO
54141706,USC00055422,"MASSADONA 3 E, CO US",40.2844,-108.605,1871.5,CO
54141786,US1COME0079,"GRAND JUNCTION 3.9 WSW, CO US",39.075223,-108.623557,1422.5,CO
54141792,US1COME0064,"GRAND JUNCTION 5.5 SW, CO US",39.039297,-108.634939,1509.1,CO
54151268,USC00050754,"BLACK CANYON OF THE GUNNISON, CO US",38.5547,-107.6872,2484.4,CO
54153096,US1COGF0052,"NEW CASTLE 1.0 SW, CO US",39.57331944,-107.5419806,1703.2,CO
54153193,US1CODL0033,"PAONIA 2.3 SSW, CO US",38.8407592773438,-107.610275268555,1752.6,CO
54153200,USS0007K02S,"BURRO MOUNTAIN, CO US",39.88,-107.6,2865.1,CO
54153259,US1CODL0025,"PAONIA 2.1 SSE, CO US",38.842058,-107.574818,1859.3,CO
54167039,US1CODL0022,"HOTCHKISS 5.1 WNW, CO US",38.8394,-107.7985,1923.6,CO
54167201,US1CODL0058,"HOTCHKISS 7.6 NW, CO US",38.87521,-107.82197,2090.3,CO
54167208,US1CODL0026,"HOTCHKISS 7.1 WNW, CO US",38.85778,-107.82831,2011.7,CO
54168894,US1COMT0039,"MONTROSE 8.4 NNW, CO US",38.59134,-107.931086,1666.0,CO
54169273,USC00051443,"CEDAREDGE 3 E, CO US",38.90435,-107.89125,2084.2,CO
54170263,US1CODL0074,"HOTCHKISS 9.2 WNW, CO US",38.84905,-107.87625,1890.4,CO
54170351,US1CODL0013,"CEDAREDGE 4.0 ESE, CO US",38.88094,-107.85612,1929.1,CO
54170363,USS0007K06S,"PARK RESERVOIR, CO US",39.05,-107.87,3035.8,CO
54172662,US1CODL0016,"HOTCHKISS 4.7 W, CO US",38.8183144,-107.8031512,1757.8,CO
54179942,USC00057033,"RIFLE 3 ENE, CO US",39.5572,-107.7261,1667.0,CO
54181660,US1CODL0001,"HOTCHKISS 1.8 NNE, CO US",38.8232,-107.706,1759.9,CO
54181794,US1COGF0019,"SILT 1.2 SSW, CO US",39.5327,-107.668,1663.9,CO
54181798,US1COGF0071,"SILT 2.9 NNW, CO US",39.5885467529297,-107.673980712891,1838.9,CO
54187842,US1CODL0066,"HOTCHKISS 2.0 N, CO US",38.829131,-107.713932,1780.9,CO
54191853,US1CODL0032,"PAONIA 5.7 SW, CO US",38.808475,-107.660975,1712.1,CO
54191991,USC00053738,"HAMILTON, CO US",40.3722,-107.6116,1898.9,CO
54192153,US1CODL0060,"PAONIA 1.5 SW, CO US",38.85411,-107.60792,1748.3,CO
54202836,US1CODL0010,"ECKERT 2.2 NNE, CO US",38.8708,-107.9418,1798.0,CO
54202842,USC00051440,"CEDAREDGE, CO US",38.9,-107.93333,1903.2,CO
54202922,USC00051441,"CEDAREDGE 1 E, CO US",38.90098,-107.90208,2038.8,CO
54202936,USC00050825,"BONHAM RESERVOIR, CO US",39.1025,-107.8988,3009.0,CO
54203062,US1COME0133,"COLLBRAN 4.6 SSE, CO US",39.179549,-107.920951,2140.9,CO
54203160,US1COME0053,"COLLBRAN 0.2 ESE, CO US",39.2396,-107.9575,1841.9,CO
54203168,US1CODL0021,"CEDAREDGE 2.3 W, CO US",38.8938277,-107.9679829,1811.1,CO
54203171,US1CODL0044,"CEDAREDGE 10.2 NNW, CO US",39.04305556,-107.9659722,3124.5,CO
54215474,USR0000CRIF,"RIFLE COLORADO, CO US",39.5122,-107.7492,1865.4,CO
54215486,US1COGF0077,"RIFLE 0.5 ENE, CO US",39.54143,-107.768158,1704.7,CO
54215652,US1COGF0036,"RIFLE 0.8 S, CO US",39.5224,-107.7801,1623.1,CO
54238714,US1CODL0047,"PAONIA 1.9 SE, CO US",38.84959,-107.566,1864.8,CO
54249366,US1CODL0031,"ECKERT 1.4 W, CO US",38.8455810546875,-107.97647857666,1689.5,CO
54249382,US1CODL0045,"CEDAREDGE 10.5 NNW, CO US",39.0391578674316,-108.003036499023,3169.6,CO
54253831,USC00055519,"MESA 5 SSE, CO US",39.08907,-108.11827,2356.1,CO
54253839,USC00055520,"MESA LAKES RESORT, CO US",39.05,-108.08333,2988.9,CO
54253883,USS0008K04S,"MESA LAKES, CO US",39.06,-108.06,3048.0,CO
54262668,USC00053310,"GLADE PARK STORE, CO US",39.0,-108.75,2135.1,CO
54262681,USC00056832,"RANGELY 1 E, CO US",40.0889,-108.7727,1608.4,CO
54272480,USC00055041,"LITTLE DOLORES 5 NE, CO US",39.05,-108.85,1946.1,CO
54289912,US1CODL0012,"CEDAREDGE 4.3 NW, CO US",38.94331,-107.98313,2030.9,CO
54290635,US1CODL0063,"CEDAREDGE 3.5 N, CO US",38.94857,-107.9351,2077.2,CO
54296854,US1COME0097,"GRAND JUNCTION 0.6 WSW, CO US",39.083936,-108.56357,1410.3,CO
54296861,US1COME0173,"GRAND JUNCTION 2.2 WNW, CO US",39.1,-108.5914,1398.7,CO
54298923,USC00050214,"ALTENBERN, CO US",39.4992,-108.3809,1718.2,CO
54298981,US1COME0124,"PALISADE 1.4 SE, CO US",39.093943,-108.338868,1506.0,CO
54299322,US1COME0159,"PALISADE 0.8 ESE, CO US",39.102443,-108.343761,1442.0,CO
54301487,US1COME0176,"ORCHARD MESA 0.3 NNW, CO US",39.037198,-108.524125,1423.4,CO
54301972,US1COME0164,"GRAND JUNCTION 4.0 SSE, CO US",39.0375,-108.51386,1427.7,CO
54302249,US1COME0100,"GRAND JUNCTION 3.7 SSE, CO US",39.04001149,-108.52098632,1425.5,CO
54305645,US1COME0181,"WHITEWATER 7.2 ESE, CO US",38.9525,-108.3011,1715.4,CO
54306806,US1COME0185,"GRAND JUNCTION 3.7 SSE, CO US",39.04045,-108.519004,1428.6,CO
54311124,US1COME0169,"ORCHARD MESA 1.5 NW, CO US",39.048316,-108.542752,1403.9,CO
54311154,US1COME0013,"GRAND JUNCTION 2.7 SSE, CO US",39.0508,-108.5368,1420.1,CO
54349914,USS0006J18S,"BUFFALO PARK, CO US",40.23,-106.6,2816.4,CO
54349917,USR0000CTAY,"TAYLOR PARK COLORADO, CO US",38.9078,-106.6017,3173.0,CO
54419405,US1CORT0040,"STEAMBOAT SPRINGS 2.0 ESE, CO US",40.466,-106.786,2278.4,CO
54419409,US1CORT0054,"STEAMBOAT SPRINGS 1.2 SE, CO US",40.4657,-106.8035,2156.5,CO
54419591,US1COEG0017,"EAGLE 4.9 SE, CO US",39.6044,-106.7638,2154.0,CO
54424380,US1COGN0018,"CRESTED BUTTE 6.2 N, CO US",38.9603,-106.9908,2927.9,CO
54431045,US1COEG0056,"EL JEBEL 0.2 ENE, CO US",39.40117,-107.08628,1980.6,CO
54431155,US1COGF0094,"CARBONDALE 3.5 ENE, CO US",39.41787,-107.15366,1998.6,CO
54431251,US1COPT0004,"SNOWMASS 7.0 W, CO US",39.3274,-107.1107,2304.9,CO
54431263,USC00056040,"OAK CREEK 7 WSW, CO US",40.2405,-107.0969,2500.9,CO
54433888,USS0006K04S,"INDEPENDENCE PASS, CO US",39.08,-106.61,3230.9,CO
54434624,US1COLK0029,"TWIN LAKES 4.7 W, CO US",39.07197,-106.467327,3035.8,CO
54434632,USS0006K45S,"BEAVER CK VILLAGE, CO US",39.6,-106.51,2590.8,CO
54435916,US1COEG0034,"EAGLE 8.9 SSE, CO US",39.539115,-106.753575,2328.4,CO
54435926,USC00055507,"MEREDITH, CO US",39.3619,-106.7422,2385.1,CO
54436049,USC00055513,"MEREDITH 4 NE, CO US",39.36667,-106.68333,2592.9,CO
54444890,US1CODL0052,"HOTCHKISS 5.2 NE, CO US",38.85924,-107.65532,1788.6,CO
54445204,US1CODL0043,"HOTCHKISS 5.4 NE, CO US",38.861666,-107.654625,1809.6,CO
54447525,US1CODL0071,"PAONIA 1.6 WNW, CO US",38.87843,-107.616,1782.2,CO
54473251,USC00055487,"MEEKER NUMBER 2, CO US",40.03333,-107.91667,1934.6,CO
54475755,US1COME0042,"COLLBRAN 6.4 S, CO US",39.15,-107.935,2493.0,CO
54488903,US1CODL0017,"PAONIA 0.4 W, CO US",38.870247,-107.597791,1730.0,CO
54489033,US1CODL0030,"PAONIA 1.3 NNW, CO US",38.885637,-107.601283,1817.2,CO
54491115,US1COGF0004,"GLENWOOD SPRINGS 1.4 S, CO US",39.5308,-107.3224,1800.1,CO
54491159,USC00058963,"WEST MUDDY RANGER ST, CO US",39.1,-107.51667,2532.0,CO
54491886,US1COGN0054,"LAKE CITY 8.5 N, CO US",38.151309,-107.298237,2602.1,CO
54492275,USC00056970,"REDSTONE 4 W, CO US",39.2,-107.3,2458.2,CO
54492284,USS0007K09S,"MC CLURE PASS, CO US",39.13,-107.29,2895.6,CO
54492369,US1COGF0003,"GLENWOOD SPRINGS 8 S, CO US",39.4342,-107.3213,2164.1,CO
54492442,US1COGF0082,"GLENWOOD SPRINGS 5.9 SSE, CO US",39.46955,-107.27764,1816.9,CO
54492455,USC00059103,"WILLOW CREEK 4 SE, CO US",40.3,-107.26667,2211.0,CO
54492457,USR0000CMCC,"MCCLURE PASS COLORADO, CO US",39.1267,-107.2847,2748.7,CO
54537429,US1COGF0007,"RIFLE 0.8 SW, CO US",39.5313,-107.7889,1645.0,CO
54537616,US1CORB0008,"MEEKER 4.7 ESE, CO US",39.9994,-107.8379,1993.1,CO
54537837,US1COGF0079,"RIFLE 0.5 WSW, CO US",39.537597,-107.787811,1634.3,CO
54541945,USW00094050,"MEEKER AIRPORT, CO US",40.04437,-107.88836,1940.8,CO
54545269,US1COME0135,"GLADE PARK 1.4 NW, CO US",39.016593,-108.745887,2111.3,CO
54557610,US1COME0077,"GRAND JUNCTION 4.2 ESE, CO US",39.063871,-108.480113,1409.7,CO
54557754,US1COME0091,"GRAND JUNCTION 5.1 ESE, CO US",39.0644874572754,-108.462921142578,1413.7,CO
54558617,US1COME0098,"GRAND JUNCTION 2.4 SE, CO US",39.06181,-108.52132,1406.0,CO
54558795,US1COME0049,"GRAND JUNCTION 1.0 ESE, CO US",39.0692,-108.544,1410.9,CO
54570615,US1COME0061,"MESA 5.7 SSE, CO US",39.0894,-108.1042,2450.6,CO
54575397,US1COME0014,"GRAND JUNCTION 4.3 WSW, CO US",39.0526,-108.6389,1481.0,CO
54575696,US1COME0096,"GRAND JUNCTION 5.0 WSW, CO US",39.0538,-108.6364,1482.9,CO
54577610,US1COME0162,"REDLANDS 1.4 SSE, CO US",39.065548,-108.643501,1449.0,CO
54577737,US1COME0047,"GRAND JUNCTION 2.4 W, CO US",39.0721,-108.6066,1414.0,CO
54579245,US1COME0093,"GRAND JUNCTION 4.9 W, CO US",39.0779495239258,-108.642646789551,1453.3,CO
54582296,US1COME0099,"GRAND JUNCTION 3.1 WSW, CO US",39.074115,-108.607364,,CO
54583132,US1COME0025,"GRAND JUNCTION .1 E, CO US",39.0715,-108.5596,1407.9,CO
54583203,US1COME0075,"GRAND JUNCTION 1.1 SSW, CO US",39.07235,-108.557331,1403.3,CO
54590693,US1COME0078,"GRAND JUNCTION 1.0 SSW, CO US",39.074177,-108.5598,1403.9,CO
54590839,US1COME0028,"GRAND JUNCTION .61 E, CO US",39.0735,-108.5514,1413.1,CO
54591434,US1COME0153,"CLIFTON 1.2 E, CO US",39.0757,-108.4417,1417.9,CO
54591516,US1COME0125,"GRAND JUNCTION 2.3 E, CO US",39.087994,-108.509153,1426.5,CO
54591522,US1COME0057,"GRAND JUNCTION 1.2 SE, CO US",39.075185,-108.537271,1410.9,CO
54593365,US1COME0109,"GRAND JUNCTION 4.6 E, CO US",39.087651,-108.466467,1432.3,CO
54593424,US1COME0068,"GRAND JUNCTION 3.3 E, CO US",39.092414,-108.492405,1435.9,CO
54595349,US1COME0144,"GRAND JUNCTION 0.6 E, CO US",39.0884094238281,-108.542098999023,1418.8,CO
54596817,US1COME0160,"GRAND JUNCTION 1.3 W, CO US",39.08546,-108.57711,1410.6,CO
54598662,US1COME0146,"GRAND JUNCTION 0.9 W, CO US",39.088643,-108.569228,1408.8,CO
54599961,US1COME0045,"GRAND JUNCTION 4.4 ENE, CO US",39.0878,-108.4811,1439.9,CO
54606809,US1COME0137,"GRAND JUNCTION 3.6 W, CO US",39.080928,-108.61919,1418.2,CO
54606822,US1COME0127,"GRAND JUNCTION 3.9 W, CO US",39.0830421447754,-108.626014709473,1417.9,CO
54609668,US1COME0081,"GRAND JUNCTION 4.2 W, CO US",39.085275,-108.63095,1415.5,CO
54610751,US1COME0069,"GRAND JUNCTION 4.0 W, CO US",39.088668,-108.628179,1411.2,CO
54610757,US1COME0103,"GRAND JUNCTION 4.1 W, CO US",39.087841,-108.629696,1411.2,CO
54615304,US1COME0067,"GRAND JUNCTION 1.0 E, CO US",39.08956,-108.535135,1448.1,CO
54619416,US1COME0163,"GRAND JUNCTION 4.4 E, CO US",39.0928,-108.4704,1442.6,CO
54619616,US1COME0012,"GRAND JUNCTION 4 ENE, CO US",39.0928,-108.4917,1439.9,CO
54621614,US1COME0183,"GRAND JUNCTION 1.4 W, CO US",39.090679,-108.579313,1398.7,CO
54621860,US1COME0131,"GRAND JUNCTION 0.9 NE, CO US",39.0968170166016,-108.541229248047,1436.5,CO
54621931,US1COME0174,"GRAND JUNCTION 1.5 WNW, CO US",39.098849,-108.576577,1404.8,CO
54626969,US1COME0015,"GRAND JUNCTION 4.5 WNW, CO US",39.0933,-108.6412,1386.8,CO
54628136,US1COME0105,"GRAND JUNCTION 5.7 W, CO US",39.0949325561523,-108.658470153809,1416.1,CO
54628828,US1COME0011,"GRAND JUNCTION 7.7 WNW, CO US",39.1028,-108.6995,1477.1,CO
54628944,US1COME0101,"GRAND JUNCTION 6.4 W, CO US",39.103509,-108.669822,1408.2,CO
54632341,USC00051743,"COLLBRAN 1 WSW, CO US",39.2343,-107.97955,1842.8,CO
54634508,USC00051745,"COLLBRAN 3 ENE, CO US",39.25,-107.93333,1969.9,CO
54667807,USW00003076,"GRAND JUNCTION 9 W, CO US",39.1018,-108.7353,1769.7,CO
54670609,US1COME0143,"GRAND JUNCTION 8.0 W, CO US",39.103533,-108.7002,1453.6,CO
54673238,US1COME0118,"GRAND JUNCTION 4.1 ENE, CO US",39.102116,-108.478981,1453.6,CO
54673416,US1COME0086,"GRAND JUNCTION 1.5 NW, CO US",39.10013617,-108.57619639,1404.5,CO
54677096,USC00053486,"GRAND JUNCTION WEATHER FORECAST OFFICE, CO US",39.1198,-108.5247,1471.0,CO
54677112,USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",39.13437,-108.54081,1470.4,CO
54678230,US1COME0170,"PALISADE 0.2 ENE, CO US",39.108223,-108.355,1442.3,CO
54680162,US1COME0108,"GRAND JUNCTION 2.3 N, CO US",39.1199,-108.5594,1445.7,CO
54680307,US1COME0113,"GRAND JUNCTION 2.7 N, CO US",39.125936,-108.553485,1445.4,CO
54680545,US1COME0052,"GRAND JUNCTION 3.4 N, CO US",39.1218,-108.5587,1448.1,CO
54714629,US1COME0161,"FRUITA 3.9 ESE, CO US",39.127746,-108.66523,1382.0,CO
54714752,US1COME0157,"FRUITA 1.6 SSE, CO US",39.136376,-108.711494,1374.0,CO
54714845,US1COME0003,"GRAND JUNCTION 8 NNW, CO US",39.177895,-108.61869,1448.1,CO
54714942,US1COME0010,"FRUITA 4.1 ENE, CO US",39.1791,-108.6569,1420.1,CO
54716340,US1COME0178,"FRUITA 1.5 SSE, CO US",39.136971,-108.714294,1373.4,CO
54734705,US1COME0044,"GRAND JUNCTION REGIONAL AIRPORT, CO US",39.119921,-108.525193,1471.6,CO
54759108,US1COGN0002,"MARBLE .9 N, CO US",39.0802,-107.1889,2626.2,CO
54802522,USS0006K44S,"MCCOY PARK, CO US",39.6,-106.54,2889.5,CO
54803103,USS0006K06S,"NAST LAKE, CO US",39.3,-106.61,2651.8,CO
54804142,USS0006K46S,"CHAPMAN TUNNEL, CO US",39.26,-106.63,3081.5,CO
54804148,USS0006K30S,"KILN, CO US",39.32,-106.61,2926.1,CO
54813178,USC00053867,"HAYDEN, CO US",40.4926,-107.2548,1971.1,CO
54813187,US1COPT0017,"REDSTONE 1.2 SW, CO US",39.168,-107.245,2225.3,CO
54814487,USC00056966,"REDSTONE, CO US",39.18333,-107.23333,2196.1,CO
54814817,US1COPT0001,"REDSTONE 5 N, CO US",39.2535,-107.2412,2175.1,CO
54814953,US1COPT0016,"REDSTONE 4.9 N, CO US",39.250794,-107.236587,2084.8,CO
54816684,US1COPT0015,"CARBONDALE 10.0 S, CO US",39.253262,-107.236861,2100.4,CO
54817857,US1COPT0007,"CARBONDALE 8.2 S, CO US",39.27955,-107.224617,2029.4,CO
54817934,US1COGF0085,"CARBONDALE 0.7 NNW, CO US",39.4074,-107.2168,1880.3,CO
54817947,US1COGF0047,"CARBONDALE 0.5 W, CO US",39.397817,-107.2227,1880.9,CO
54819674,US1COEG0057,"CARBONDALE 5.5 E, CO US",39.39882,-107.111588,1955.6,CO
54819684,US1COGF0097,"CARBONDALE 4.8 NE, CO US",39.4472126,-107.1520417,2148.2,CO
54819765,USR0000CCRO,"THE CROWN COLORADO, CO US",39.3528,-107.0931,2530.8,CO
54819778,USC00056797,"PYRAMID, CO US",40.24111,-107.08639,2441.1,CO
54822992,USS0006J01S,"DRY LAKE, CO US",40.53,-106.78,2560.3,CO
54823087,US1COPT0006,"ASPEN 0.3 E, CO US",39.1947,-106.8212,2396.9,CO
54823231,US1COEG0025,"EAGLE 1.0 SSE, CO US",39.641486,-106.819647,2028.4,CO
54858789,USC00053652,"GUFFEY 9 SE, CO US",38.6866,-105.3925,2717.3,CO
54864996,US1COTL0032,"FLORISSANT 11.5 S, CO US",38.765683,-105.327902,2481.7,CO
54865007,US1COPK0063,"LAKE GEORGE 2.7 ENE, CO US",38.9988,-105.3132,2688.9,CO
54865142,US1COPK0102,"LAKE GEORGE 3.5 NNE, CO US",39.027966,-105.350032,2400.6,CO
54865151,US1COJF0078,"CONIFER 2.1 WSW, CO US",39.5061,-105.3359,2717.9,CO
54865714,USR0000CBAI,"BAILEY COLORADO, CO US",39.3794,-105.3394,2420.1,CO
54865771,US1COJF0360,"PINE 1.3 ENE, CO US",39.42762,-105.3074,2218.6,CO
54865779,US1COTL0010,"LAKE GEORGE 3.1 E, CO US",38.9872,-105.3004,2706.3,CO
54866058,US1COPK0044,"GUFFEY 7.8 ENE, CO US",38.8051,-105.3937,2648.1,CO
54867068,US1COPK0045,"FLORISSANT 7.2 SW, CO US",38.8652,-105.3729,2705.1,CO
54872370,US1COPK0057,"HARTSEL 11.6 SSE, CO US",38.8733,-105.6944,2869.1,CO
54872381,USC00051186,"CABIN CREEK, CO US",39.6552,-105.7088,3054.1,CO
54877892,US1COPK0029,"HARTSEL 6.1 S, CO US",38.9339,-105.7783,2826.1,CO
54878697,USC00055797,"MOUNT EVANS RESEARCH STATION, CO US",39.65611,-105.59972,3240.0,CO
54884911,USW00094075,"BOULDER 14 W, CO US",40.0354,-105.5409,2995.6,CO
54884922,USS0005J42S,"NIWOT, CO US",40.04,-105.54,3020.6,CO
54885146,US1COPK0113,"GUFFEY 2.7 E, CO US",38.75327,-105.480428,2783.4,CO
54885175,US1COPK0046,"LAKE GEORGE 7.5 WSW, CO US",38.9446,-105.4895,2710.0,CO
54885418,USC00054742,"LAKE GEORGE 8 SW, CO US",38.90706,-105.47195,2585.0,CO
54885420,USC00050454,"BAILEY, CO US",39.4052,-105.4765,2362.8,CO
54885659,USR0000CCOC,"CORRAL CREEK COLORADO, CO US",39.64,-105.4647,2502.4,CO
54893651,US1COJF0562,"CONIFER 2.9 S, CO US",39.4778712,-105.298237,2614.6,CO
54893768,USC00053850,"HAWTHORNE, CO US",39.93333,-105.28333,1805.9,CO
54927419,US1COTL0019,"FLORISSANT 5.0 N, CO US",39.00252,-105.2932,2912.1,CO
